generators,capital,LV5 0,offwind-dc,20294.471420585905
generators,capital,LV5 0,onwind,463334257.85492384
generators,capital,LV5 0,residential rural solar thermal,302.3014102243609
generators,capital,LV5 0,residential urban decentral solar thermal,320.00183360148253
generators,capital,LV5 0,ror,65052865.73935587
generators,capital,LV5 0,services rural solar thermal,233.54138881953003
generators,capital,LV5 0,services urban decentral solar thermal,318.85242713072495
generators,capital,LV5 0,solar,246851193.6315766
generators,capital,LV5 0,solar rooftop,22338392.48002147
generators,capital,LV5 0,urban central solar thermal,358.93997770066943
generators,capital,ME0 0,offwind-ac,1700.6107251594146
generators,capital,ME0 0,onwind,1064.3762185689973
generators,capital,ME0 0,residential rural solar thermal,526.8110951247091
generators,capital,ME0 0,residential urban decentral solar thermal,603.6884094889328
generators,capital,ME0 0,services rural solar thermal,320.23629118224875
generators,capital,ME0 0,services urban decentral solar thermal,586.4405631236498
generators,capital,ME0 0,solar,140814970.53251168
generators,capital,ME0 0,solar rooftop,56347442.55682468
generators,capital,ME0 0,urban central solar thermal,404.96047084343996
generators,capital,MK0 0,onwind,714.8359383922838
generators,capital,MK0 0,residential rural solar thermal,514.9574920531087
generators,capital,MK0 0,residential urban decentral solar thermal,326.9237088926942
generators,capital,MK0 0,services rural solar thermal,327.5736012539837
generators,capital,MK0 0,services urban decentral solar thermal,326.92307605687284
generators,capital,MK0 0,solar,354389586.45952576
generators,capital,MK0 0,solar rooftop,69408989.79987936
generators,capital,MK0 0,urban central solar thermal,591.5101804192041
generators,capital,NL0 0,offwind-ac,3824027552.215084
generators,capital,NL0 0,offwind-dc,59071.84769131521
generators,capital,NL0 0,onwind,4512582775.928421
generators,capital,NL0 0,residential rural solar thermal,326.8798460679137
generators,capital,NL0 0,residential urban decentral solar thermal,332.6081997107784
generators,capital,NL0 0,services rural solar thermal,251.77547714887177
generators,capital,NL0 0,services urban decentral solar thermal,331.309302967353
generators,capital,NL0 0,solar,1326627106.963985
generators,capital,NL0 0,solar rooftop,542363560.0386738
generators,capital,NL0 0,urban central solar thermal,421.30615019545314
generators,capital,NO6 0,offwind-ac,2716.7743058886645
generators,capital,NO6 0,offwind-dc,2637.7700401760635
generators,capital,NO6 0,onwind,2388.4397047992848
generators,capital,NO6 0,residential rural solar thermal,332.6692281404652
generators,capital,NO6 0,residential urban decentral solar thermal,348.55394476517955
generators,capital,NO6 0,ror,1350205960.5393836
generators,capital,NO6 0,services rural solar thermal,265.7299851282819
generators,capital,NO6 0,services urban decentral solar thermal,346.5569126970551
generators,capital,NO6 0,solar,1933.5438680572593
generators,capital,NO6 0,solar rooftop,1226.7487398879218
generators,capital,NO6 0,urban central solar thermal,382.429922547423
generators,capital,PL0 0,offwind-ac,4469858339.277301
generators,capital,PL0 0,offwind-dc,386659015.9566025
generators,capital,PL0 0,onwind,5525472373.753839
generators,capital,PL0 0,residential rural solar thermal,344.45872379707123
generators,capital,PL0 0,residential urban decentral solar thermal,357.8263891621797
generators,capital,PL0 0,services rural solar thermal,274.45197039513863
generators,capital,PL0 0,services urban decentral solar thermal,357.63062396879735
generators,capital,PL0 0,solar,2733519915.1686068
generators,capital,PL0 0,solar rooftop,292089427.246923
generators,capital,PL0 0,urban central solar thermal,379.042455400316
generators,capital,PT0 0,offwind-ac,6347.59206672874
generators,capital,PT0 0,onwind,14574.647565036752
generators,capital,PT0 0,residential rural solar thermal,475.70869107045087
generators,capital,PT0 0,residential urban decentral solar thermal,552.5830558468325
generators,capital,PT0 0,ror,627534628.9314426
generators,capital,PT0 0,services rural solar thermal,271.51565658688986
generators,capital,PT0 0,services urban decentral solar thermal,545.255356715907
generators,capital,PT0 0,solar,450384267.754604
generators,capital,PT0 0,solar rooftop,605053878.2844007
generators,capital,PT0 0,urban central solar thermal,859.9949108940251
generators,capital,RO0 0,offwind-ac,2639180596.6153135
generators,capital,RO0 0,offwind-dc,5549.115063204544
generators,capital,RO0 0,onwind,4036.6761748193517
generators,capital,RO0 0,residential rural solar thermal,427.10276073157206
generators,capital,RO0 0,residential urban decentral solar thermal,490.83898300711024
generators,capital,RO0 0,services rural solar thermal,299.25668783455745
generators,capital,RO0 0,services urban decentral solar thermal,481.43520134764617
generators,capital,RO0 0,solar,1253207120.1870978
generators,capital,RO0 0,solar rooftop,213921212.0603636
generators,capital,RO0 0,urban central solar thermal,465.5054156127385
generators,capital,RS0 0,onwind,13707.32197978181
generators,capital,RS0 0,residential rural solar thermal,465.8374985392826
generators,capital,RS0 0,residential urban decentral solar thermal,534.2690318231731
generators,capital,RS0 0,services rural solar thermal,325.04605921616803
generators,capital,RS0 0,services urban decentral solar thermal,523.6856142119308
generators,capital,RS0 0,solar,992098044.3613821
generators,capital,RS0 0,solar rooftop,263937822.18175
generators,capital,RS0 0,urban central solar thermal,417.4414012803522
generators,capital,SE6 0,offwind-ac,653130.2312846894
generators,capital,SE6 0,offwind-dc,240569858.69667047
generators,capital,SE6 0,onwind,56617.899513884535
generators,capital,SE6 0,residential rural solar thermal,317.9742638303216
generators,capital,SE6 0,residential urban decentral solar thermal,334.11316550789365
generators,capital,SE6 0,ror,733165575.5547563
generators,capital,SE6 0,services rural solar thermal,254.95173500870092
generators,capital,SE6 0,services urban decentral solar thermal,331.54058512336826
generators,capital,SE6 0,solar,1052383015.2034926
generators,capital,SE6 0,solar rooftop,90539646.01757413
generators,capital,SE6 0,urban central solar thermal,376.882058878576
generators,capital,SI0 0,offwind-ac,2137.0632910368654
generators,capital,SI0 0,onwind,1483.254387167662
generators,capital,SI0 0,residential rural solar thermal,390.0778818974103
generators,capital,SI0 0,residential urban decentral solar thermal,426.8519949409043
generators,capital,SI0 0,ror,246860859.21187264
generators,capital,SI0 0,services rural solar thermal,287.1369347143957
generators,capital,SI0 0,services urban decentral solar thermal,422.5492709063685
generators,capital,SI0 0,solar,171609469.4557564
generators,capital,SI0 0,solar rooftop,36809488.65569786
generators,capital,SI0 0,urban central solar thermal,343.06537036584626
generators,capital,SK0 0,onwind,358521725.1780143
generators,capital,SK0 0,residential rural solar thermal,347.6390276794856
